T,H,D,kv_len,splits,allclose,max_abs,mean_abs,median_us,min_us,max_us
24,16,512,128,1,1,0.0009765625,5.920881449128501e-05,29.27049936261028,28.754500090144575,30.27050115633756
24,16,512,128,2,1,0.0009765625,5.816181510454044e-05,51.180500304326415,50.715499673970044,51.54400132596493
24,16,512,128,4,1,0.0009765625,5.694033461622894e-05,50.581450341269374,50.387499504722655,51.794949104078114
24,16,512,128,8,1,0.0009765625,5.517073441296816e-05,51.12999933771789,50.939948414452374,51.38700071256608
24,16,512,128,16,1,0.0009765625,5.517073441296816e-05,50.807499792426825,50.59849936515093,51.80200096219778
24,16,512,192,1,1,0.0009765625,4.954979522153735e-05,31.02899936493486,30.92199913226068,31.686999136582017
24,16,512,192,2,1,0.0009765625,4.8657759180059657e-05,51.12850049044937,50.44599820394069,51.658498705364764
24,16,512,192,4,1,0.0009765625,4.732784509542398e-05,51.035001524724066,50.80099799670279,51.55499966349453
24,16,512,192,8,1,0.0009765625,4.673451621783897e-05,50.845000077970326,50.76345114503056,51.84694891795516
24,16,512,192,16,1,0.0009765625,4.537476343102753e-05,51.42044974491,51.00900016259402,51.718499162234366
24,16,512,256,1,1,0.0009765625,4.3386928155086935e-05,39.187498623505235,39.012450724840164,39.81750051025301
24,16,512,256,2,1,0.0009765625,4.2873856727965176e-05,51.05595046188682,50.88550096843392,51.422949763946235
24,16,512,256,4,1,0.0009765625,4.183724377071485e-05,50.84744771011174,50.52850174251944,51.707998500205576
24,16,512,256,8,1,0.0009765625,4.064843960804865e-05,51.242951303720474,51.118500414304435,51.47849733475596
24,16,512,256,16,1,0.0009765625,3.987045056419447e-05,50.82749994471669,50.80300034023821,52.1250010933727
24,16,512,320,1,1,0.0009765625,3.901716263499111e-05,47.05199971795082,46.928448136895895,47.42949968203902
24,16,512,320,2,1,0.00048828125,3.8470774597954005e-05,51.053447532467544,50.865497905761,52.1509995451197
24,16,512,320,4,1,0.00048828125,3.786965680774301e-05,51.35399987921119,50.79045076854527,51.72549863345921
24,16,512,320,8,1,0.0009765625,3.689252116600983e-05,51.55944963917136,50.98100227769464,51.91699892748147
24,16,512,320,16,1,0.00048828125,3.6650388210546225e-05,51.39049899298698,51.19544803164899,51.849501323886216
24,16,512,512,1,1,0.00048828125,3.1295130611397326e-05,71.03545067366213,70.9229992935434,71.42999966163188
24,16,512,512,2,1,0.00048828125,3.099263267358765e-05,51.90345109440386,51.44649767316878,52.80850164126605
24,16,512,512,4,1,0.00048828125,3.0503677407978103e-05,51.51999939698726,50.972498138435185,52.3544498719275
24,16,512,512,8,1,0.00048828125,2.9954548153909855e-05,50.99099944345653,50.79749971628189,51.39749846421182
24,16,512,512,16,1,0.00048828125,2.9284541597007774e-05,51.078450633212924,50.87349854875356,51.36145045980811
24,16,512,768,1,1,0.00048828125,2.624698208819609e-05,103.04544994141906,102.89099882356822,103.39099972043186
24,16,512,768,2,1,0.00048828125,2.595903424662538e-05,59.56999957561493,59.51950151938945,59.90149802528322
24,16,512,768,4,1,0.00048828125,2.5721306883497164e-05,51.68450006749481,51.1535006808117,51.80950101930648
24,16,512,768,8,1,0.00048828125,2.5289842596976086e-05,51.23699957039207,51.067949971184134,51.73844983801246
24,16,512,768,16,1,0.00048828125,2.467375270498451e-05,51.33099912200123,51.185948541387916,52.14249831624329
24,16,512,1024,1,1,0.00048828125,2.295590820722282e-05,134.9729485809803,134.86194948200136,135.50849980674684
24,16,512,1024,2,1,0.00048828125,2.293417855980806e-05,76.02100085932761,75.93049958813936,76.22895063832402
24,16,512,1024,4,1,0.00048828125,2.2683088900521398e-05,51.99699953664094,51.86950147617608,52.48749803286046
24,16,512,1024,8,1,0.00048828125,2.2354404791258276e-05,51.16150132380426,50.87500030640513,51.70099902898073
24,16,512,1024,16,1,0.00048828125,2.173331995436456e-05,51.39150016475469,51.25949974171817,51.94650148041546
24,16,512,2048,1,1,0.000244140625,1.6845711797941476e-05,272.6828999584541,272.66145043540746,273.1529501033947
24,16,512,2048,2,1,0.000244140625,1.6846423022798263e-05,145.98100096918643,145.6920028431341,146.19445137213916
24,16,512,2048,4,1,0.000244140625,1.670400524744764e-05,79.17050097603351,79.09045089036226,79.3504499597475
24,16,512,2048,8,1,0.000244140625,1.668924596742727e-05,51.83650064282119,51.47244955878705,51.941501442343
24,16,512,2048,16,1,0.000244140625,1.644497024244629e-05,52.27899819146842,51.97200225666165,52.482448518276215
48,16,512,64,1,1,0.001953125,8.130263449857011e-05,28.49950105883181,28.287500026635826,30.135948327369988
48,16,512,64,2,1,0.001953125,7.966180419316515e-05,51.184502081014216,50.7214484969154,51.99599836487323
48,16,512,64,4,1,0.001953125,7.78068060753867e-05,50.671500503085554,50.289949285797775,51.36450054123998
48,16,512,64,8,1,0.001953125,7.78068060753867e-05,51.07149772811681,50.90949998702854,51.56995030120015
48,16,512,64,16,1,0.001953125,7.78068060753867e-05,51.25399911776185,50.63450080342591,51.4369981829077
48,16,512,128,1,1,0.0009765625,5.9754365793196484e-05,29.210449429228902,28.955499874427915,30.25350160896778
48,16,512,128,2,1,0.0009765625,5.8542493206914514e-05,51.54149839654565,50.84750009700656,52.10450035519898
48,16,512,128,4,1,0.0009765625,5.690349644282833e-05,51.452949992381036,51.24999734107405,51.655000424943864
48,16,512,128,8,1,0.0009765625,5.562397564062849e-05,50.928001292049885,50.75444933027029,51.43799935467541
48,16,512,128,16,1,0.0009765625,5.562397564062849e-05,51.21849826537073,51.143000018782914,51.74199759494513
48,16,512,192,1,1,0.0009765625,4.970794543623924e-05,31.18799941148609,31.17700107395649,32.017999910749495
48,16,512,192,2,1,0.0009765625,4.857245585299097e-05,50.991500029340386,50.68644823040813,51.37845000717789
48,16,512,192,4,1,0.0009765625,4.741614975500852e-05,51.097001414746046,50.73950160294771,51.54000245966017
48,16,512,192,8,1,0.0009765625,4.6714638301637024e-05,51.455499487929046,50.75999943073839,51.6179483383894
48,16,512,192,16,1,0.0009765625,4.5736982428934425e-05,51.4600018505007,51.17450200486928,51.786500262096524
48,16,512,256,1,1,0.0009765625,4.350169183453545e-05,39.32200197596103,39.119450957514346,39.45950011257082
48,16,512,256,2,1,0.0009765625,4.273956437828019e-05,50.706000183708966,50.4769996041432,51.46650073584169
48,16,512,256,4,1,0.0009765625,4.196256850264035e-05,50.86350138299167,50.43745040893555,51.64800095371902
48,16,512,256,8,1,0.0009765625,4.074161552125588e-05,51.06450116727501,50.614497740752995,51.82349996175617
48,16,512,256,16,1,0.0009765625,3.977875167038292e-05,51.242997869849205,50.97494868095964,52.11844982113689
48,16,512,320,1,1,0.00048828125,3.902561729773879e-05,47.22345038317144,47.18650016002357,47.52200038637966
48,16,512,320,2,1,0.00048828125,3.842528894892894e-05,50.98645051475614,50.818000454455614,51.55849794391543
48,16,512,320,4,1,0.00048828125,3.787908281083219e-05,50.92649953439832,50.40495016146451,51.12999933771789
48,16,512,320,8,1,0.00048828125,3.704390110215172e-05,51.36149993631989,51.34899984113872,51.546451868489385
48,16,512,320,16,1,0.00048828125,3.6628196539822966e-05,51.13749939482659,50.89050100650638,51.85399786569178
48,16,512,512,1,1,0.00048828125,3.151683631585911e-05,71.26900018192828,71.08194986358285,71.55750063247979
48,16,512,512,2,1,0.00048828125,3.0991588573670015e-05,51.87844799365848,51.68149946257472,52.393999067135155
48,16,512,512,4,1,0.00048828125,3.0472798243863508e-05,51.32744845468551,50.77800014987588,51.70344957150519
48,16,512,512,8,1,0.00048828125,2.993491943925619e-05,51.59550055395812,51.360001089051366,51.970998174510896
48,16,512,512,16,1,0.00048828125,2.918573227361776e-05,51.663999329321086,51.55850085429847,52.30050010140985
48,16,512,768,1,1,0.00048828125,2.6324789359932765e-05,107.70644876174629,107.62349993456155,108.05600031744689
48,16,512,768,2,1,0.00048828125,2.606934867799282e-05,63.49500035867095,63.17750085145235,63.76545061357319
48,16,512,768,4,1,0.00048828125,2.5708415705594234e-05,51.66149931028485,51.52400117367506,51.776948384940624
48,16,512,768,8,1,0.00048828125,2.5285142328357324e-05,51.904001156799495,51.428950973786414,52.164000226184726
48,16,512,768,16,1,0.00048828125,2.4628021492389962e-05,51.83850007597357,51.589502254500985,52.145999507047236
48,16,512,1024,1,1,0.00048828125,2.2829925001133233e-05,141.28100010566413,141.16345264483243,141.7599996784702
48,16,512,1024,2,1,0.00048828125,2.2774693206883967e-05,80.48900053836405,80.41350229177624,80.61345142778009
48,16,512,1024,4,1,0.00048828125,2.260112887597643e-05,52.03350156079978,51.615951815620065,52.57944867480546
48,16,512,1024,8,1,0.00048828125,2.2213414922589436e-05,52.809499902650714,52.591500570997596,52.97450115904212
48,16,512,1024,16,1,0.00048828125,2.1756253772764467e-05,53.672451758757234,53.49150160327554,53.81949886213988
48,16,512,2048,1,1,0.000244140625,1.691493707767222e-05,273.5979505814612,273.35839986335486,273.82839762140065
48,16,512,2048,2,1,0.000244140625,1.690259341557976e-05,148.29144929535687,148.2144492911175,148.54244946036488
48,16,512,2048,4,1,0.000244140625,1.687843723630067e-05,82.4090006062761,82.33550179284066,83.08049873448908
48,16,512,2048,8,1,0.000244140625,1.668903132667765e-05,85.8579995110631,85.62100119888783,86.06245100963861
